Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementText(findTestObject(""Object Repository/Menu and other services/Language/android.widget.TextView - Ausloggen""), ""Ausloggen"")",,,,2023-08-16 22:51:19,2023-08-16 22:51:19,0.369s,PASSED
"tap(findTestObject(""Menu and other services/Language/android.widget.TextView - Einstellungen""), 30)",,,,2023-08-16 22:51:19,2023-08-16 22:51:20,0.429s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/Language/android.widget.TextView - Deutsch (1)""), 30)",,,,2023-08-16 22:51:20,2023-08-16 22:51:22,1.682s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/Language/android.widget.TextView - English (1)""), 30)",,,,2023-08-16 22:51:22,2023-08-16 22:51:23,0.904s,PASSED
,,,,,,,
Test Cases/Menu and other services/Help,,,,2023-08-16 22:51:23,2023-08-16 22:51:45,22.877s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/Help/android.widget.ImageView - Menu""), 30)",,,,2023-08-16 22:51:23,2023-08-16 22:51:30,6.181s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/Help/android.widget.TextView - Help""), 30)",,,,2023-08-16 22:51:30,2023-08-16 22:51:31,1.634s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/Help/android.widget.TextView - Help Center""), 30)",,,,2023-08-16 22:51:31,2023-08-16 22:51:32,0.886s,PASSED
"verifyElementText(findTestObject(""Object Repository/Menu and other services/Help/android.widget.TextView - Support""), ""Support"")",,,,2023-08-16 22:51:32,2023-08-16 22:51:33,0.827s,PASSED
"verifyElementText(findTestObject(""Object Repository/Menu and other services/Help/android.widget.TextView - Critical Notifications""), ""Critical Notifications"")",,,,2023-08-16 22:51:33,2023-08-16 22:51:35,2.253s,PASSED
pressBack(),,,,2023-08-16 22:51:35,2023-08-16 22:51:36,0.795s,PASSED
"tap(findTestObject(""Menu and other services/Help/android.widget.TextView - Help""), 30)",,,,2023-08-16 22:51:36,2023-08-16 22:51:37,0.745s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/Help/android.widget.TextView - Send device info""), 30)",,,,2023-08-16 22:51:37,2023-08-16 22:51:38,0.884s,PASSED
"verifyElementText(findTestObject(""Object Repository/Menu and other services/Help/android.widget.TextView - Device hardware and software information will be sent to eKare for troubleshooting""), ""Device hardware and software information will be sent to eKare for troubleshooting"")",,,,2023-08-16 22:51:38,2023-08-16 22:51:38,0.741s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Menu and other services/Help/android.widget.Button - CANCEL""), 30)",,,,2023-08-16 22:51:38,2023-08-16 22:51:39,0.247s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Menu and other services/Help/android.widget.Button - PROCEED""), 30)",,,,2023-08-16 22:51:39,2023-08-16 22:51:39,0.234s,PASSED
"tap(findTestObject(""Menu and other services/Help/android.widget.Button - PROCEED""), 30)",,,,2023-08-16 22:51:39,2023-08-16 22:51:39,0.268s,PASSED
"verifyElementText(findTestObject(""Object Repository/Menu and other services/Help/android.widget.TextView - Information sent successfully""), ""Information sent successfully"")",,,,2023-08-16 22:51:39,2023-08-16 22:51:41,2.398s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/Help/android.widget.Button - OK""), 30)",,,,2023-08-16 22:51:41,2023-08-16 22:51:42,0.305s,PASSED
"tap(findTestObject(""Menu and other services/Help/android.widget.ImageView - Menu""), 30)",,,,2023-08-16 22:51:42,2023-08-16 22:51:43,0.805s,PASSED
"tap(findTestObject(""Menu and other services/Help/android.widget.TextView - Help""), 30)",,,,2023-08-16 22:51:43,2023-08-16 22:51:44,1.647s,PASSED
"verifyElementExist(findTestObject(""Menu and other services/Help/android.widget.TextView - Send back up""), 30)",,,,2023-08-16 22:51:44,2023-08-16 22:51:45,0.829s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/Help/android.widget.TextView - Send back up""), 30)",,,,2023-08-16 22:51:45,2023-08-16 22:51:45,0.355s,PASSED
