Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"tap(findTestObject(""Object Repository/Menu and other services/Switch between sites/android.widget.TextView - site user""), 30)",,,,2023-07-31 11:45:13,2023-07-31 11:45:14,0.833s,PASSED
"tap(findTestObject(""Menu and other services/Switch between sites/android.widget.ImageView - Menu""), 30)",,,,2023-07-31 11:45:14,2023-07-31 11:45:18,4.032s,PASSED
"tap(findTestObject(""Menu and other services/Switch between sites/android.widget.TextView - Site""), 30)",,,,2023-07-31 11:45:18,2023-07-31 11:45:19,1.723s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/Switch between sites/android.widget.TextView - Katalon""), 30)",,,,2023-07-31 11:45:19,2023-07-31 11:45:20,0.899s,PASSED
,,,,,,,
Test Cases/Menu and other services/About,,,,2023-07-31 11:45:20,2023-07-31 11:45:33,12.273s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/About/android.widget.ImageView - Menu""), 30)",,,,2023-07-31 11:45:21,2023-07-31 11:45:25,3.790s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/About/android.widget.TextView - About""), 30)",,,,2023-07-31 11:45:25,2023-07-31 11:45:27,1.735s,PASSED
"verifyElementText(findTestObject(""Object Repository/Menu and other services/About/android.widget.TextView - Katalon""), ""Katalon"")",,,,2023-07-31 11:45:27,2023-07-31 11:45:28,1.241s,PASSED
"verifyElementText(findTestObject(""Object Repository/Menu and other services/About/android.widget.TextView - Katalon (1)""), ""Katalon"")",,,,2023-07-31 11:45:28,2023-07-31 11:45:28,0.382s,PASSED
"scrollToText(""UDI"")",,,,2023-07-31 11:45:28,2023-07-31 11:45:32,3.474s,PASSED
"verifyElementText(findTestObject(""Object Repository/Menu and other services/About/android.widget.TextView - 2.1""), ""2.1"")",,,,2023-07-31 11:45:32,2023-07-31 11:45:32,0.632s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/About/android.widget.ImageView - close""), 30)",,,,2023-07-31 11:45:32,2023-07-31 11:45:33,0.352s,PASSED
,,,,,,,
Test Cases/Menu and other services/Automatic adjustment of Date format,,,,2023-07-31 11:45:33,2023-07-31 11:45:44,10.999s,PASSED
"date = getText(findTestObject(""Object Repository/Menu and other services/Automatic adjustment of Date format/android.widget.TextView - 27072023""), 30, STOP_ON_FAILURE)",,,,2023-07-31 11:45:33,2023-07-31 11:45:34,0.523s,PASSED
"verifyMatch(date, ""[0-9]{2}/[0-9]{2}/[0-9]{4}"", true, STOP_ON_FAILURE)",,,,2023-07-31 11:45:34,2023-07-31 11:45:34,0.017s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/Automatic adjustment of Date format/android.widget.ImageView - Menu""), 30)",,,,2023-07-31 11:45:34,2023-07-31 11:45:34,0.349s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/Automatic adjustment of Date format/android.widget.TextView - Site""), 30)",,,,2023-07-31 11:45:34,2023-07-31 11:45:36,1.697s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/Automatic adjustment of Date format/android.widget.TextView - site user""), 30)",,,,2023-07-31 11:45:36,2023-07-31 11:45:37,0.885s,PASSED
"date1 = getText(findTestObject(""Menu and other services/Automatic adjustment of Date format/android.widget.TextView - 20230727""), 30)",,,,2023-07-31 11:45:37,2023-07-31 11:45:41,4.131s,PASSED
"verifyMatch(date1, ""[0-9]{4}/[0-9]{2}/[0-9]{2}"", true, STOP_ON_FAILURE)",,,,2023-07-31 11:45:41,2023-07-31 11:45:41,0.005s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/Automatic adjustment of Date format/android.widget.ImageView - Menu""), 30)",,,,2023-07-31 11:45:41,2023-07-31 11:45:41,0.298s,PASSED
"tap(findTestObject(""Menu and other services/Automatic adjustment of Date format/android.widget.TextView - Site""), 30)",,,,2023-07-31 11:45:41,2023-07-31 11:45:43,1.651s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/Automatic adjustment of Date format/android.widget.TextView - Katalon""), 30)",,,,2023-07-31 11:45:43,2023-07-31 11:45:44,0.858s,PASSED
,,,,,,,
Test Cases/Menu and other services/Phone general tuto,,,,2023-07-31 11:45:44,2023-07-31 11:46:35,51.706s,PASSED
"callTestCase(findTestCase(""User Managemenet/Login""), [:], STOP_ON_FAILURE)",,,,2023-07-31 11:45:44,2023-07-31 11:46:27,42.830s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/Phone General Tuto/android.widget.ImageView - Menu""), 30)",,,,2023-07-31 11:46:27,2023-07-31 11:46:28,0.438s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/Phone General Tuto/android.widget.TextView - Help""), 30)",,,,2023-07-31 11:46:28,2023-07-31 11:46:29,1.784s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/Phone General Tuto/android.widget.TextView - App Intro""), 30)",,,,2023-07-31 11:46:29,2023-07-31 11:46:30,0.921s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Menu and other services/Phone General Tuto/android.view.ViewGroup - Tuto""), 30)",,,,2023-07-31 11:46:30,2023-07-31 11:46:32,1.670s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Menu and other services/Phone General Tuto/android.widget.TextView - Welcome to inSight""), 30)",,,,2023-07-31 11:46:32,2023-07-31 11:46:32,0.331s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Menu and other services/Phone General Tuto/android.widget.TextView - Skip""), 30)",,,,2023-07-31 11:46:32,2023-07-31 11:46:33,0.889s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Menu and other services/Phone General Tuto/android.widget.TextView - next""), 30)",,,,2023-07-31 11:46:33,2023-07-31 11:46:34,0.358s,PASSED
"tap(findTestObject(""Menu and other services/Phone General Tuto/android.widget.TextView - next""), 30)",,,,2023-07-31 11:46:34,2023-07-31 11:46:34,0.425s,PASSED
"verifyElementText(findTestObject(""Object Repository/Menu and other services/Phone General Tuto/android.widget.TextView - Add a wound""), ""Add a wound"")",,,,2023-07-31 11:46:34,2023-07-31 11:46:35,0.982s,PASSED
"tap(findTestObject(""Menu and other services/Phone General Tuto/android.widget.TextView - Skip""), 30)",,,,2023-07-31 11:46:35,2023-07-31 11:46:35,0.371s,PASSED
