Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"tap(findTestObject(""Menu and other services/Switch between sites/android.widget.TextView - Site""), 30)",,,,2023-07-31 11:21:38,2023-07-31 11:21:40,1.703s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/Switch between sites/android.widget.TextView - Katalon""), 30)",,,,2023-07-31 11:21:40,2023-07-31 11:21:40,0.881s,PASSED
,,,,,,,
Test Cases/Menu and other services/About,,,,2023-07-31 11:21:40,2023-07-31 11:21:52,11.912s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/About/android.widget.ImageView - Menu""), 30)",,,,2023-07-31 11:21:41,2023-07-31 11:21:45,4.120s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/About/android.widget.TextView - About""), 30)",,,,2023-07-31 11:21:45,2023-07-31 11:21:47,1.703s,PASSED
"verifyElementText(findTestObject(""Object Repository/Menu and other services/About/android.widget.TextView - Katalon""), ""Katalon"")",,,,2023-07-31 11:21:47,2023-07-31 11:21:48,1.192s,PASSED
"verifyElementText(findTestObject(""Object Repository/Menu and other services/About/android.widget.TextView - Katalon (1)""), ""Katalon"")",,,,2023-07-31 11:21:48,2023-07-31 11:21:48,0.258s,PASSED
"scrollToText(""UDI"")",,,,2023-07-31 11:21:48,2023-07-31 11:21:52,3.355s,PASSED
"verifyElementText(findTestObject(""Object Repository/Menu and other services/About/android.widget.TextView - 2.1""), ""2.1"")",,,,2023-07-31 11:21:52,2023-07-31 11:21:52,0.383s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/About/android.widget.ImageView - close""), 30)",,,,2023-07-31 11:21:52,2023-07-31 11:21:52,0.279s,PASSED
,,,,,,,
Test Cases/Menu and other services/Automatic adjustment of Date format,,,,2023-07-31 11:21:52,2023-07-31 11:22:03,11.069s,PASSED
"date = getText(findTestObject(""Object Repository/Menu and other services/Automatic adjustment of Date format/android.widget.TextView - 27072023""), 30, STOP_ON_FAILURE)",,,,2023-07-31 11:21:53,2023-07-31 11:21:54,0.449s,PASSED
"verifyMatch(date, ""[0-9]{2}/[0-9]{2}/[0-9]{4}"", true, STOP_ON_FAILURE)",,,,2023-07-31 11:21:54,2023-07-31 11:21:54,0.020s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/Automatic adjustment of Date format/android.widget.ImageView - Menu""), 30)",,,,2023-07-31 11:21:54,2023-07-31 11:21:54,0.344s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/Automatic adjustment of Date format/android.widget.TextView - Site""), 30)",,,,2023-07-31 11:21:54,2023-07-31 11:21:55,1.633s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/Automatic adjustment of Date format/android.widget.TextView - site user""), 30)",,,,2023-07-31 11:21:56,2023-07-31 11:21:56,0.896s,PASSED
"date1 = getText(findTestObject(""Menu and other services/Automatic adjustment of Date format/android.widget.TextView - 20230727""), 30)",,,,2023-07-31 11:21:56,2023-07-31 11:22:00,4.100s,PASSED
"verifyMatch(date1, ""[0-9]{4}/[0-9]{2}/[0-9]{2}"", true, STOP_ON_FAILURE)",,,,2023-07-31 11:22:00,2023-07-31 11:22:01,0.004s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/Automatic adjustment of Date format/android.widget.ImageView - Menu""), 30)",,,,2023-07-31 11:22:01,2023-07-31 11:22:01,0.300s,PASSED
"tap(findTestObject(""Menu and other services/Automatic adjustment of Date format/android.widget.TextView - Site""), 30)",,,,2023-07-31 11:22:01,2023-07-31 11:22:02,1.604s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/Automatic adjustment of Date format/android.widget.TextView - Katalon""), 30)",,,,2023-07-31 11:22:02,2023-07-31 11:22:03,1.066s,PASSED
