Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"tap(findTestObject(""Menu and other services/Switch between sites/android.widget.ImageView - Menu""), 30)",,,,2023-07-31 15:17:37,2023-07-31 15:17:41,4.271s,PASSED
"tap(findTestObject(""Menu and other services/Switch between sites/android.widget.TextView - Site""), 30)",,,,2023-07-31 15:17:41,2023-07-31 15:17:43,1.635s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/Switch between sites/android.widget.TextView - Katalon""), 30)",,,,2023-07-31 15:17:43,2023-07-31 15:17:44,1.335s,PASSED
,,,,,,,
Test Cases/Menu and other services/About,,,,2023-07-31 15:17:44,2023-07-31 15:17:56,11.465s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/About/android.widget.ImageView - Menu""), 30)",,,,2023-07-31 15:17:45,2023-07-31 15:17:49,3.832s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/About/android.widget.TextView - About""), 30)",,,,2023-07-31 15:17:49,2023-07-31 15:17:50,1.835s,PASSED
"verifyElementText(findTestObject(""Object Repository/Menu and other services/About/android.widget.TextView - Katalon""), ""Katalon"")",,,,2023-07-31 15:17:50,2023-07-31 15:17:52,1.135s,PASSED
"verifyElementText(findTestObject(""Object Repository/Menu and other services/About/android.widget.TextView - Katalon (1)""), ""Katalon"")",,,,2023-07-31 15:17:52,2023-07-31 15:17:52,0.257s,PASSED
"scrollToText(""UDI"")",,,,2023-07-31 15:17:52,2023-07-31 15:17:55,3.270s,PASSED
"verifyElementText(findTestObject(""Object Repository/Menu and other services/About/android.widget.TextView - 2.1""), ""2.1"")",,,,2023-07-31 15:17:55,2023-07-31 15:17:55,0.292s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/About/android.widget.ImageView - close""), 30)",,,,2023-07-31 15:17:55,2023-07-31 15:17:56,0.279s,PASSED
,,,,,,,
Test Cases/Menu and other services/Automatic adjustment of Date format,,,,2023-07-31 15:17:56,2023-07-31 15:18:07,11.561s,PASSED
"date = getText(findTestObject(""Object Repository/Menu and other services/Automatic adjustment of Date format/android.widget.TextView - 27072023""), 30, STOP_ON_FAILURE)",,,,2023-07-31 15:17:56,2023-07-31 15:17:57,0.629s,PASSED
"verifyMatch(date, ""[0-9]{2}/[0-9]{2}/[0-9]{4}"", true, STOP_ON_FAILURE)",,,,2023-07-31 15:17:57,2023-07-31 15:17:57,0.035s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/Automatic adjustment of Date format/android.widget.ImageView - Menu""), 30)",,,,2023-07-31 15:17:57,2023-07-31 15:17:57,0.366s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/Automatic adjustment of Date format/android.widget.TextView - Site""), 30)",,,,2023-07-31 15:17:57,2023-07-31 15:17:59,1.687s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/Automatic adjustment of Date format/android.widget.TextView - site user""), 30)",,,,2023-07-31 15:17:59,2023-07-31 15:18:00,0.865s,PASSED
"date1 = getText(findTestObject(""Menu and other services/Automatic adjustment of Date format/android.widget.TextView - 20230727""), 30)",,,,2023-07-31 15:18:00,2023-07-31 15:18:04,4.540s,PASSED
"verifyMatch(date1, ""[0-9]{4}/[0-9]{2}/[0-9]{2}"", true, STOP_ON_FAILURE)",,,,2023-07-31 15:18:04,2023-07-31 15:18:04,0.004s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/Automatic adjustment of Date format/android.widget.ImageView - Menu""), 30)",,,,2023-07-31 15:18:04,2023-07-31 15:18:05,0.387s,PASSED
"tap(findTestObject(""Menu and other services/Automatic adjustment of Date format/android.widget.TextView - Site""), 30)",,,,2023-07-31 15:18:05,2023-07-31 15:18:06,1.641s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/Automatic adjustment of Date format/android.widget.TextView - Katalon""), 30)",,,,2023-07-31 15:18:06,2023-07-31 15:18:07,0.889s,PASSED
,,,,,,,
Test Cases/Menu and other services/Phone general tuto,,,,2023-07-31 15:18:07,2023-07-31 15:18:19,11.308s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/Phone General Tuto/android.widget.ImageView - Menu""), 30)",,,,2023-07-31 15:18:08,2023-07-31 15:18:12,4.046s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/Phone General Tuto/android.widget.TextView - Help""), 30)",,,,2023-07-31 15:18:12,2023-07-31 15:18:13,1.666s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/Phone General Tuto/android.widget.TextView - App Intro""), 30)",,,,2023-07-31 15:18:13,2023-07-31 15:18:14,0.914s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Menu and other services/Phone General Tuto/android.view.ViewGroup - Tuto""), 30)",,,,2023-07-31 15:18:14,2023-07-31 15:18:16,1.654s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Menu and other services/Phone General Tuto/android.widget.TextView - Welcome to inSight""), 30)",,,,2023-07-31 15:18:16,2023-07-31 15:18:16,0.264s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Menu and other services/Phone General Tuto/android.widget.TextView - Skip""), 30)",,,,2023-07-31 15:18:16,2023-07-31 15:18:17,0.267s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Menu and other services/Phone General Tuto/android.widget.TextView - next""), 30)",,,,2023-07-31 15:18:17,2023-07-31 15:18:17,0.264s,PASSED
"tap(findTestObject(""Menu and other services/Phone General Tuto/android.widget.TextView - next""), 30)",,,,2023-07-31 15:18:17,2023-07-31 15:18:17,0.375s,PASSED
"verifyElementText(findTestObject(""Object Repository/Menu and other services/Phone General Tuto/android.widget.TextView - Add a wound""), ""Add a wound"")",,,,2023-07-31 15:18:17,2023-07-31 15:18:18,0.933s,PASSED
"tap(findTestObject(""Menu and other services/Phone General Tuto/android.widget.TextView - Skip""), 30)",,,,2023-07-31 15:18:18,2023-07-31 15:18:19,0.377s,PASSED
,,,,,,,
Test Cases/Menu and other services/Language,,,,2023-07-31 15:18:19,2023-07-31 15:18:39,20.625s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/Language/android.widget.ImageView - Menu""), 30)",,,,2023-07-31 15:18:19,2023-07-31 15:18:20,0.339s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/Language/android.widget.TextView - Settings""), 30)",,,,2023-07-31 15:18:20,2023-07-31 15:18:21,1.664s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/Language/android.widget.TextView - English""), 30)",,,,2023-07-31 15:18:21,2023-07-31 15:18:23,1.671s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/Language/android.widget.TextView - Deutsch""), 30)",,,,2023-07-31 15:18:23,2023-07-31 15:18:24,0.939s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/Language/android.view.ViewGroup""), 30)",,,,2023-07-31 15:18:24,2023-07-31 15:18:28,4.661s,PASSED
"verifyElementText(findTestObject(""Object Repository/Menu and other services/Language/android.widget.TextView - Geschlecht""), ""Geschlecht"")",,,,2023-07-31 15:18:28,2023-07-31 15:18:30,1.862s,PASSED
"verifyElementText(findTestObject(""Object Repository/Menu and other services/Language/android.widget.TextView - Geburtstag""), ""Geburtstag"")",,,,2023-07-31 15:18:30,2023-07-31 15:18:31,0.799s,PASSED
"verifyElementText(findTestObject(""Object Repository/Menu and other services/Language/android.widget.TextView - Alter""), ""Alter"")",,,,2023-07-31 15:18:31,2023-07-31 15:18:31,0.276s,PASSED
"verifyElementText(findTestObject(""Object Repository/Menu and other services/Language/android.widget.TextView - Zustimmung""), ""Zustimmung"")",,,,2023-07-31 15:18:31,2023-07-31 15:18:32,0.315s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/Language/android.widget.ImageView - Back""), 30)",,,,2023-07-31 15:18:32,2023-07-31 15:18:32,0.387s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/Language/android.widget.ImageView - Menu (1)""), 30)",,,,2023-07-31 15:18:32,2023-07-31 15:18:33,0.819s,PASSED
"verifyElementText(findTestObject(""Object Repository/Menu and other services/Language/android.widget.TextView - Seite""), ""Seite"")",,,,2023-07-31 15:18:33,2023-07-31 15:18:35,1.615s,PASSED
"verifyElementText(findTestObject(""Object Repository/Menu and other services/Language/android.widget.TextView - Offene Telegesundheit""), ""Offene Telegesundheit"")",,,,2023-07-31 15:18:35,2023-07-31 15:18:35,0.374s,PASSED
"verifyElementText(findTestObject(""Object Repository/Menu and other services/Language/android.widget.TextView - Hilfe""), ""Hilfe"")",,,,2023-07-31 15:18:35,2023-07-31 15:18:35,0.355s,PASSED
"verifyElementText(findTestObject(""Object Repository/Menu and other services/Language/android.widget.TextView - ber uns""), ""Über uns"")",,,,2023-07-31 15:18:35,2023-07-31 15:18:36,0.368s,PASSED
"verifyElementText(findTestObject(""Object Repository/Menu and other services/Language/android.widget.TextView - Einstellungen""), ""Einstellungen"")",,,,2023-07-31 15:18:36,2023-07-31 15:18:36,0.337s,PASSED
"verifyElementText(findTestObject(""Object Repository/Menu and other services/Language/android.widget.TextView - Ausloggen""), ""Ausloggen"")",,,,2023-07-31 15:18:36,2023-07-31 15:18:36,0.277s,PASSED
"tap(findTestObject(""Menu and other services/Language/android.widget.TextView - Einstellungen""), 30)",,,,2023-07-31 15:18:36,2023-07-31 15:18:37,0.349s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/Language/android.widget.TextView - Deutsch (1)""), 30)",,,,2023-07-31 15:18:37,2023-07-31 15:18:38,1.672s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/Language/android.widget.TextView - English (1)""), 30)",,,,2023-07-31 15:18:38,2023-07-31 15:18:39,0.881s,PASSED
,,,,,,,
Test Cases/Menu and other services/Help,,,,2023-07-31 15:18:39,2023-07-31 15:18:59,19.775s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/Help/android.widget.ImageView - Menu""), 30)",,,,2023-07-31 15:18:40,2023-07-31 15:18:44,4.263s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/Help/android.widget.TextView - Help""), 30)",,,,2023-07-31 15:18:44,2023-07-31 15:18:46,1.615s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/Help/android.widget.TextView - Help Center""), 30)",,,,2023-07-31 15:18:46,2023-07-31 15:18:46,0.872s,PASSED
"verifyElementText(findTestObject(""Object Repository/Menu and other services/Help/android.widget.TextView - Support""), ""Support"")",,,,2023-07-31 15:18:46,2023-07-31 15:18:47,0.837s,PASSED
"verifyElementText(findTestObject(""Object Repository/Menu and other services/Help/android.widget.TextView - Critical Notifications""), ""Critical Notifications"")",,,,2023-07-31 15:18:47,2023-07-31 15:18:49,1.407s,PASSED
pressBack(),,,,2023-07-31 15:18:49,2023-07-31 15:18:49,0.572s,PASSED
"tap(findTestObject(""Menu and other services/Help/android.widget.TextView - Help""), 30)",,,,2023-07-31 15:18:49,2023-07-31 15:18:50,0.756s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/Help/android.widget.TextView - Send device info""), 30)",,,,2023-07-31 15:18:50,2023-07-31 15:18:51,0.986s,PASSED
"verifyElementText(findTestObject(""Object Repository/Menu and other services/Help/android.widget.TextView - Device hardware and software information will be sent to eKare for troubleshooting""), ""Device hardware and software information will be sent to eKare for troubleshooting"")",,,,2023-07-31 15:18:51,2023-07-31 15:18:52,0.896s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Menu and other services/Help/android.widget.Button - CANCEL""), 30)",,,,2023-07-31 15:18:52,2023-07-31 15:18:52,0.284s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Menu and other services/Help/android.widget.Button - PROCEED""), 30)",,,,2023-07-31 15:18:52,2023-07-31 15:18:52,0.204s,PASSED
"tap(findTestObject(""Menu and other services/Help/android.widget.Button - PROCEED""), 30)",,,,2023-07-31 15:18:52,2023-07-31 15:18:53,0.291s,PASSED
"verifyElementText(findTestObject(""Object Repository/Menu and other services/Help/android.widget.TextView - Information sent successfully""), ""Information sent successfully"")",,,,2023-07-31 15:18:53,2023-07-31 15:18:55,1.886s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/Help/android.widget.Button - OK""), 30)",,,,2023-07-31 15:18:55,2023-07-31 15:18:55,0.284s,PASSED
"tap(findTestObject(""Menu and other services/Help/android.widget.ImageView - Menu""), 30)",,,,2023-07-31 15:18:55,2023-07-31 15:18:56,0.803s,PASSED
"tap(findTestObject(""Menu and other services/Help/android.widget.TextView - Help""), 30)",,,,2023-07-31 15:18:56,2023-07-31 15:18:57,1.648s,PASSED
"verifyElementExist(findTestObject(""Menu and other services/Help/android.widget.TextView - Send back up""), 30)",,,,2023-07-31 15:18:57,2023-07-31 15:18:59,1.303s,PASSED
"tap(findTestObject(""Object Repository/Menu and other services/Help/android.widget.TextView - Send back up""), 30)",,,,2023-07-31 15:18:59,2023-07-31 15:18:59,0.328s,PASSED
